Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
14.10,8.80,10.68,1.35,0,662
12.70,8.20,10.15,1.04,0,663
13.30,6.40,9.44,1.82,0,664
11,6.60,9,1.31,0,665
11.40,8,9.74,1.05,0,666
10.70,7.10,8.94,1.03,0,667
12.70,7,9.53,1.45,0,668
10.20,6.90,8.60,0.91,0,669
11.30,7,9.17,1.20,0,670
10.80,5.70,8.23,1.31,0,671
11,6.30,8.72,1.19,0,672
12.40,6.10,8.80,1.31,0,673
11,6.70,8.61,1.05,0,674
12.30,5.80,8.01,1.36,0,675
11.30,7.60,9.54,0.97,0,676
12.40,8.80,10.64,0.97,0,677
11.20,7.20,9.18,1.09,0,678
9.40,5.40,7.77,1.17,0,679
11.30,8,9.26,0.91,0,680
10.80,6.10,7.70,1.12,0,681
10.40,6.80,8.40,1.15,0,682
11,5.60,8.50,1.55,0,683
10.20,6.40,8.78,1.09,0,684
9.20,5.70,7.44,1.02,0,685
31.30,6.20,9.66,5.26,0,686
10.10,6.10,7.74,1.05,0,687
10.70,5.70,8.24,1.23,0,688
10.20,6.50,8.38,0.96,0,689
11.20,6.80,8.47,1.20,0,690
10.20,6.30,8,1.03,0,691
11.10,6.40,8.76,1.15,0,692
12.90,8.10,9.21,1.16,0,693
9.70,5.50,8.17,1.07,0,694
10.50,5.30,7.92,1.38,0,695
12.50,7.30,9.03,1.33,0,696
9.20,5.80,7.45,1.05,0,697
17.40,6.40,8.78,2.40,0,698
10,5.90,8.02,1.13,0,699
11.60,5.90,8.63,1.32,0,700
8.20,5.30,6.87,0.77,0,701
9.90,5.80,8.05,0.91,0,702
9.90,4.80,7.38,1.34,0,703
11.50,6.50,8.56,1.26,0,704
9.30,5.70,7.58,1.01,0,705
13.60,7.20,9.09,1.46,0,706
13.90,6.60,8.53,1.65,0,707
