Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
9.90,6.60,8.41,0.96,0,1400
12.30,9.20,10.81,0.84,0,1401
17.20,7.80,11.16,1.98,0,1402
11.70,7.80,9.67,0.96,0,1403
10.70,7.70,9.07,0.79,0,1404
11,6.30,8.68,1.12,0,1405
12.60,8.40,10.13,1.26,0,1406
10.20,6.40,7.96,0.92,0,1407
13.40,9.30,11.03,1.02,0,1408
10.20,5.60,8,1.37,0,1409
13.40,9.30,11.42,1.04,0,1410
12.20,6.40,8.94,1.67,0,1411
10.70,5.30,8.04,1.30,0,1412
14.50,6.40,7.94,1.68,0,1413
10.90,6.50,8.36,1.35,0,1414
10.40,6,8.36,1.14,0,1415
10.50,5.60,7.72,1.09,0,1416
11.60,7.90,9.38,0.88,0,1417
12.60,9.80,11.53,0.69,0,1418
11.40,8,9.60,1.05,0,1419
13.50,9.80,11.44,1.13,0,1420
14.40,8.10,10.95,1.81,0,1421
12.40,8.50,9.63,0.96,0,1422
11.30,8.20,9.55,0.85,0,1423
11.20,8,9.58,0.98,0,1424
14.70,8.30,11.11,1.89,0,1425
11,6.40,8.88,1.23,0,1426
13.30,10.20,11.54,0.83,0,1427
9.80,6.30,7.82,0.90,0,1428
12.90,8.70,11.03,1.03,0,1429
14.20,5.70,9.28,1.90,0,1430
10.70,5.50,8.26,1.45,0,1431
9.50,6.20,7.41,0.78,0,1432
16.30,10.30,11.90,1.46,0,1433
11.30,6.10,8.99,1.36,0,1434
15.30,10.30,12.88,1.31,0,1435
10.60,5.80,7.94,1.23,0,1436
10.80,6,7.93,1.28,0,1437
11.10,8.90,9.91,0.65,0,1438
12.70,8.30,10.60,1.20,0,1439
12.60,8.90,10.97,1.02,0,1440
16.40,9.10,12.62,2.16,0,1441
11.10,7.90,9.65,0.89,0,1442
14.20,8,10.88,1.64,0,1443
11.80,8.40,9.90,0.98,0,1444
14.50,8.40,10.81,2.08,0,1445
10.70,7.10,9.05,0.92,0,1446
15.40,7.10,9.93,1.53,0,1447
10.30,6.80,8.67,0.82,0,1448
15.40,7.80,10.42,1.70,0,1449
11.10,7.40,9.32,0.92,0,1450
14.10,6.80,10.34,2.03,0,1451
16.30,8.50,10.95,2.14,0,1452
13.60,9.10,10.57,1.11,0,1453
11.60,8.40,9.59,0.85,0,1454
13.60,9.10,11.24,1.27,0,1455
11.70,8.60,10.04,0.94,0,1456
12.20,6.90,9.09,1.15,0,1457
11.90,8,9.65,1,0,1458
14.80,8.50,11.56,1.83,0,1459
10.40,6.90,9.03,0.94,0,1460
16.10,8.30,10.54,1.91,0,1461
12.50,8.10,9.75,0.95,0,1462
13.10,9,10.63,1.09,0,1463
11.50,7.80,9.79,1.12,0,1464
14.20,7.50,10.19,1.57,0,1465
12.20,7,9.53,1.41,0,1466
13.30,6.70,10.18,1.44,0,1467
13.10,6.50,9.64,1.24,0,1468
13.90,8,10.76,1.71,0,1469
11.80,7.90,9.79,1.15,0,1470
15,9.30,11.22,1.47,0,1471
12,6.80,9.66,1.34,0,1472
14.20,7.30,10.50,1.92,0,1473
9.90,7.30,8.48,0.66,0,1474
13.70,6.90,9.81,1.75,0,1475
10.30,6.90,8.90,0.78,0,1476
10.70,6.10,8.49,1.28,0,1477
11.70,7.80,9.42,0.94,0,1478
13,8.50,10.51,1.28,0,1479
10,6.20,8.16,1.06,0,1480
10.60,7.20,8.66,0.88,0,1481
10.90,6.90,8.91,1.23,0,1482
13,8.60,10.75,1.08,0,1483
14.60,8,10.91,1.92,0,1484
11.70,8.20,10.33,0.99,0,1485
14.70,8.80,10.98,1.56,0,1486
10.20,7.50,8.98,0.73,0,1487
9.40,6.20,7.90,0.90,0,1488
12.60,7.60,9.78,1.86,0,1489
13.40,7.30,10.79,1.68,0,1490
11.40,6.70,9.34,1.10,0,1491
11.30,7.70,9.11,1.02,0,1492
13.70,7.10,9.83,1.83,0,1493
10.20,7.50,8.86,0.75,0,1494
12.50,7.70,9.79,1.30,0,1495
12.40,7.90,9.59,1.26,0,1496
14.40,4.50,9.16,2.34,0,1497
12,7.70,9.29,1.06,0,1498
12.20,7.30,9.43,1.43,0,1499
10,7.40,8.68,0.80,0,1500
12,7.20,9.67,1.40,0,1501
10.50,7.50,8.66,0.92,0,1502
14.30,5.70,9.55,2.10,0,1503
9.20,6.20,8.03,0.88,0,1504
14.90,6.20,10.44,2.13,0,1505
50.30,7.80,11.99,9.12,0,1506
11.80,6.90,9.49,1.38,0,1507
10.60,8,9.24,0.76,0,1508
12.90,7.10,10.22,1.63,0,1509
11.50,7.40,9.37,1.01,0,1510
13.20,6.80,10.25,1.55,0,1511
11.40,7.30,9.05,1.05,0,1512
13.60,6.70,9.20,1.81,0,1513
12.50,8.90,10.51,1.06,0,1514
14.50,8,10.53,1.46,0,1515
10.50,8.20,9.29,0.70,0,1516
14.20,8.70,11.23,1.31,0,1517
11.50,8,9.87,1.28,0,1518
13.50,7.50,9.68,1.57,0,1519
10.80,7,8.39,0.97,0,1520
11.90,7.40,9.13,1.17,0,1521
14.90,7.60,11.01,2.01,0,1522
15.30,8.40,11.36,1.99,0,1523
12,7.10,8.93,1.17,0,1524
15.30,7.30,10.44,2,0,1525
9.10,7.10,8.28,0.66,0,1526
16.30,8.60,11.14,2.20,0,1527
12.20,7.70,9.40,0.95,0,1528
14.20,8.40,11.10,1.84,0,1529
10,7.50,8.98,0.77,0,1530
13.70,6.30,9.89,1.84,0,1531
10.60,7.40,8.80,0.87,0,1532
13.50,7.50,10.30,1.51,0,1533
11.60,7.30,9.18,1.15,0,1534
15,8,11.26,1.86,0,1535
10.40,8.10,9.35,0.65,0,1536
12.90,7.50,10.03,1.50,0,1537
11.10,7.40,9.22,0.92,0,1538
14.40,7.70,9.48,1.82,0,1539
11.30,7.90,9.24,0.83,0,1540
12.90,7.40,9.95,1.72,0,1541
11,7.40,9.18,0.88,0,1542
14.90,9.50,11.48,1.33,0,1543
10.90,6.90,9,1.14,0,1544
11.40,6.60,8.88,1.32,0,1545
10.90,7,8.93,0.90,0,1546
14.80,9.30,12.37,1.42,0,1547
15.30,7.60,12.46,2.04,0,1548
16.10,8.20,12.13,1.72,0,1549
10.50,7.50,8.82,0.91,0,1550
10.40,6.70,8.20,0.96,0,1551
10.30,6.90,8.35,0.84,0,1552
9.90,7.60,8.62,0.63,0,1553
12.90,6.20,9.04,1.36,0,1554
11.40,7.80,9.61,1,0,1555
12.60,8.10,10.80,1.08,0,1556
12.40,9.10,11.03,1.09,0,1557
12.90,6.90,9.29,1.54,0,1558
11.70,6.10,8.77,1.31,0,1559
12.40,7.40,9.72,1.28,0,1560
9.90,6.90,8.22,0.78,0,1561
11.30,5.30,7.85,1.25,0,1562
11.30,7.20,8.69,1,0,1563
10.60,6.80,8.88,0.81,0,1564
13.30,8.90,10.37,1.02,0,1565
10.20,6.20,7.89,1.01,0,1566
12.50,8.10,10.17,1.21,0,1567
11.80,6.20,9.09,1.68,0,1568
11.50,6.80,9.02,1.37,0,1569
10.60,6.60,8.40,0.99,0,1570
11,6.80,8.83,1.03,0,1571
12.10,5.90,9.65,1.33,0,1572
8.10,5.40,7.23,0.76,0,1573
12.60,6.90,9.38,1.34,0,1574
10.40,7.20,8.80,0.95,0,1575
12.90,8.50,10.48,1.19,0,1576
13.20,8.10,11.08,1.32,0,1577
11.40,7.40,9.39,1.12,0,1578
11.40,5.60,8.24,1.17,0,1579
11.80,6.40,7.97,1.20,0,1580
12.40,8.10,9.50,1.11,0,1581
12.60,6.90,8.86,1.42,0,1582
9.80,6.60,8.06,0.87,0,1583
10.60,6.50,8.57,1.10,0,1584
12.30,9.10,10.46,0.96,0,1585
11.20,6.70,9.02,1.32,0,1586
14.50,8.20,9.88,1.30,0,1587
12.90,7.70,10.14,1.49,0,1588
9.90,6.20,8.19,0.92,0,1589
11.80,7,9.06,1.39,0,1590
11.80,7.30,9.43,1.19,0,1591
10.60,6.20,8.50,0.97,0,1592
10.50,6.40,7.80,1.08,0,1593
10.30,7.20,8.51,0.82,0,1594
10.50,6.90,8.29,1.01,0,1595
13.70,8.10,10.56,1.56,0,1596
10.40,6.10,8.48,1.25,0,1597
9.30,6.50,7.83,0.85,0,1598
11.70,8,9.49,1.07,0,1599
9.50,7.50,8.42,0.69,0,1600
11.80,6,8.86,1.47,0,1601
11.30,7.70,9.83,0.97,0,1602
9.10,7,8.04,0.67,0,1603
9.80,7.20,8.53,0.60,0,1604
10.80,6.30,8.42,1.21,0,1605
11.50,6.40,8.66,1.02,0,1606
11.10,6.70,8.74,1.06,0,1607
13.50,8,10.25,1.44,0,1608
9.70,7.20,8.28,0.77,0,1609
10.70,6.90,8.48,1.25,0,1610
10.20,7,8.48,0.92,0,1611
11.30,7.50,8.77,0.92,0,1612
13.50,7.20,11.46,1.79,0,1613
9.10,6.60,7.82,0.67,0,1614
9.30,6.30,8,0.84,0,1615
11.60,7.50,8.64,1.04,0,1616
12.90,6.30,9.39,1.80,0,1617
10.30,6.90,8.88,1,0,1618
11.60,7.60,9.72,1.16,0,1619
9,5.90,7.44,0.80,0,1620
10.30,6.30,8.02,1.20,0,1621
10,6.50,8.26,1,0,1622
10.60,7.40,8.73,0.92,0,1623
9.90,7,8.56,0.79,0,1624
13.30,8,10.25,1.34,0,1625
11.70,7.60,9.56,1.10,0,1626
11.70,7.40,9.20,1.12,0,1627
12.10,7.90,10.29,1.32,0,1628
10.20,7.90,8.81,0.57,0,1629
10.90,6.90,8.31,1,0,1630
9.60,7.20,8.45,0.70,0,1631
8.80,5.80,6.91,0.76,0,1632
10.60,6,7.95,1.11,0,1633
11.40,7.10,8.97,1.17,0,1634
10.60,6.80,8.42,1.23,0,1635
12.20,6.90,9.13,1.37,0,1636
9,5.60,7.19,0.92,0,1637
10.70,6.30,8.48,0.97,0,1638
8.90,6.50,7.64,0.66,0,1639
8.90,5.60,7.64,0.79,0,1640
12.10,6.10,8.60,1.53,0,1641
11.30,7.60,9.17,1.08,0,1642
9.60,6.50,8.25,0.82,0,1643
10.30,6.60,7.87,1.04,0,1644
12.70,8.30,10.29,1.42,0,1645
8.80,6.60,7.96,0.56,0,1646
9.60,6.50,7.99,0.76,0,1647
9.10,6.60,7.67,0.78,0,1648
11.50,8.10,9.26,0.96,0,1649
10.30,6.80,8.74,0.97,0,1650
9.50,5.60,7.55,1.02,0,1651
11.40,6.80,8.74,1.36,0,1652
