M,C,d,L,R,T,N
0.5170,16.9710,0.4550,97.1010,2.1140,2025-04-15 11:00:07,206.0
0.5340,17.0490,0.5350,96.9580,1.9680,2025-04-15 11:00:07,206.0
0.55,17.1150,0.4440,96.9120,2.1570,2025-04-15 13:15:11,207.0
0.5460,17.0870,0.5180,96.8660,1.94,2025-04-15 13:15:11,207.0
0.5390,16.99,0.4790,96.8990,2.1140,2025-04-15 13:15:11,207.0
0.5380,17.0340,0.4340,97.0320,2.08,2025-04-15 13:15:11,207.0
0.5280,16.9580,0.4380,96.9020,2.0080,2025-04-15 13:15:11,207.0
0.5290,16.9610,0.4620,97.2450,1.9940,2025-04-15 13:15:11,207.0
0.5320,17.0270,0.4860,97.0540,2.0110,2025-04-15 13:15:11,207.0
0.5220,17.0430,0.3640,97.1250,2.0450,2025-04-15 13:15:11,207.0
0.5180,16.9770,0.5880,97.1940,2.04,2025-04-15 13:15:11,207.0
0.5310,16.9390,0.5430,97.26,2.0310,2025-04-15 13:15:11,207.0
0.5310,17.0560,0.5010,96.9170,1.9030,2025-04-15 13:15:11,207.0
0.5510,17.0210,0.5350,97.0930,2.1790,2025-04-15 13:15:11,207.0
0.5570,17.1060,0.4650,97.1980,2.35,2025-04-15 13:15:11,207.0
0.5270,16.9680,0.5560,97.0140,2.0720,2025-04-15 13:15:11,207.0
0.5230,17.0340,0.4690,97.3490,2.0040,2025-04-15 13:15:11,207.0
0.53,16.9770,0.5390,96.8790,2.0120,2025-04-15 13:15:11,207.0
0.5180,17.0810,0.5910,97.0480,1.9740,2025-04-15 13:15:11,207.0
0.5350,17.0620,0.4620,96.9840,2.0620,2025-04-15 13:15:11,207.0
0.5260,17.0020,0.4620,97.0810,2.1340,2025-04-15 13:15:11,207.0
0.5040,16.8920,0.4620,97.0220,1.9910,2025-04-15 13:15:11,207.0
0.5410,17.0050,0.6410,97.1260,2.1120,2025-04-15 19:05:15,208.0
0.52,17.04,0.5990,96.9840,1.8540,2025-04-15 19:05:15,208.0
0.5370,17.1090,0.5150,97.0020,1.9940,2025-04-15 19:05:15,208.0
0.5140,17.0490,0.5770,96.9320,1.8440,2025-04-15 19:05:15,208.0
0.5230,16.98,0.6120,96.9810,2.0050,2025-04-15 19:05:15,208.0
0.5230,16.9490,0.4970,97.0960,1.9570,2025-04-15 19:05:15,208.0
0.5330,17.0620,0.5110,96.9910,2.1220,2025-04-15 19:05:15,208.0
0.5130,17.0020,0.5180,96.9860,1.97,2025-04-15 19:05:15,208.0
0.52,17.0870,0.5290,97.0680,2.1640,2025-04-15 19:05:15,208.0
0.5270,16.9610,0.5360,96.8910,1.9440,2025-04-15 19:05:15,208.0
0.5170,17.0530,0.6970,96.8810,1.8650,2025-04-15 19:05:15,208.0
0.5240,17.0020,0.5840,96.8230,2.0440,2025-04-15 19:05:15,208.0
0.5160,17.0150,0.5640,96.8270,1.7790,2025-04-15 19:05:15,208.0
0.5110,16.9960,0.4970,96.8840,1.89,2025-04-15 19:05:15,208.0
0.5420,17.0270,0.5040,97.1520,2.1060,2025-04-15 19:05:15,208.0
0.5230,17.0240,0.5880,97.1250,1.9150,2025-04-15 19:05:15,208.0
0.5250,17.0270,0.5420,96.8550,1.84,2025-04-15 19:05:15,208.0
0.5360,17.1090,0.4940,96.7760,1.9670,2025-04-15 19:05:15,208.0
0.5360,16.99,0.5110,96.98,2.1090,2025-04-15 19:05:15,208.0
0.5210,16.9990,0.4650,96.8550,1.9650,2025-04-15 19:05:15,208.0
0.5340,17.0120,0.5560,96.8990,1.8940,2025-04-15 21:15:18,209.0
0.5150,16.9650,0.5420,97.1840,1.8480,2025-04-15 21:15:18,209.0
0.5250,17.0680,0.5950,97.0150,1.9540,2025-04-15 21:15:18,209.0
0.5270,17.0560,0.5180,97.2380,1.9280,2025-04-15 21:15:18,209.0
0.5050,17.0460,0.4620,96.9350,1.9140,2025-04-15 21:15:18,209.0
0.5190,16.9610,0.5320,97.1870,1.9420,2025-04-15 21:15:18,209.0
0.5490,17.1250,0.5950,96.8230,2.1410,2025-04-15 21:15:18,209.0
0.53,16.9930,0.4970,96.8130,1.9490,2025-04-15 21:15:18,209.0
0.5440,17.0870,0.6160,96.9370,2.0380,2025-04-15 21:15:18,209.0
0.5370,17.0430,0.55,97.1670,2.0450,2025-04-15 21:15:18,209.0
0.5130,16.9460,0.5110,97.2690,1.9280,2025-04-15 21:15:18,209.0
0.5280,17.1090,0.6330,96.78,1.9540,2025-04-15 21:15:18,209.0
0.5420,17.0840,0.6090,97.1570,1.9520,2025-04-15 21:15:18,209.0
0.5260,17.04,0.5710,96.9820,1.9630,2025-04-15 21:15:18,209.0
0.5390,17.0270,0.4790,97.1820,1.9320,2025-04-15 21:15:18,209.0
0.5210,16.98,0.5990,97.0980,2.0070,2025-04-15 21:15:18,209.0
0.5220,17.04,0.5810,96.9520,1.8130,2025-04-15 21:15:18,209.0
0.5230,16.99,0.5460,96.9670,1.9540,2025-04-15 21:15:18,209.0
0.5450,17.0680,0.5110,97.0180,2.11,2025-04-15 21:15:18,209.0
0.52,17.0560,0.55,96.8950,1.9270,2025-04-15 21:15:18,209.0
0.5270,17.0930,0.5390,96.8640,2.0250,2025-04-16 10:58:07,210.0
0.5410,17.0430,0.5640,96.9240,2.0040,2025-04-16 10:58:07,210.0
0.5320,17.0120,0.6050,97.1080,2.0120,2025-04-16 10:58:07,210.0
0.5470,17.0340,0.5250,97.15,2.1330,2025-04-16 10:58:07,210.0
0.5090,16.9680,0.5350,96.8230,1.8590,2025-04-16 10:58:07,210.0
0.5360,16.9990,0.4970,96.9380,1.9070,2025-04-16 10:58:07,210.0
0.5260,17.0650,0.5080,97.2030,1.7710,2025-04-16 10:58:07,210.0
0.5310,17.1250,0.4480,97.1230,1.9240,2025-04-16 10:58:07,210.0
0.5420,17.0090,0.5560,97.2870,1.94,2025-04-16 10:58:07,210.0
0.5490,17.0490,0.4060,96.9250,2.0430,2025-04-16 10:58:07,210.0
0.5260,17.0270,0.42,96.9910,1.9870,2025-04-16 10:58:07,210.0
0.5310,16.9960,0.4970,97.1360,1.9780,2025-04-16 10:58:07,210.0
0.5170,17.04,0.6190,96.9390,1.9230,2025-04-16 10:58:07,210.0
0.5170,17.0310,0.4730,97.0650,1.8820,2025-04-16 10:58:07,210.0
0.5110,16.9390,0.6230,97.3760,1.9190,2025-04-16 10:58:07,210.0
0.52,17.0050,0.4520,96.9910,2.0370,2025-04-16 10:58:07,210.0
0.5260,17.0370,0.4870,96.9480,2.0860,2025-04-16 10:58:07,210.0
0.5430,17.0430,0.4730,97.0930,2.0190,2025-04-16 10:58:07,210.0
0.5230,17.0210,0.5880,96.7950,1.9770,2025-04-16 10:58:07,210.0
0.5370,16.9650,0.62,97.1810,2.0530,2025-04-16 10:58:07,210.0
0.5410,17.0050,0.6120,96.8070,1.9670,2025-04-16 12:48:08,211.0
0.5530,17.0430,0.6830,97.1770,2.0680,2025-04-16 12:48:08,211.0
0.5480,17.1340,0.6120,97.0950,2.0860,2025-04-16 12:48:08,211.0
0.5290,17.04,0.8260,96.8640,2.0830,2025-04-16 12:48:08,211.0
0.5360,17.0560,0.7420,96.7870,2.1940,2025-04-16 12:48:08,211.0
0.5280,17.09,0.6890,96.7890,1.9820,2025-04-16 12:48:08,211.0
0.5360,17.0930,0.5670,96.7980,2.0970,2025-04-16 12:48:08,211.0
0.5370,17.0650,0.5150,97.2870,1.9810,2025-04-16 12:48:08,211.0
0.5190,17.0840,0.5350,96.9040,0.0160,2025-04-16 12:48:08,211.0
0.5110,17.0090,0.4550,96.7590,1.7690,2025-04-16 12:48:08,211.0
0.5360,17.0370,0.6410,96.9170,2.0310,2025-04-16 12:48:08,211.0
0.5230,17.0930,0.5460,97.2490,1.9530,2025-04-16 12:48:08,211.0
0.5320,17.0870,0.5560,97.1930,2.1170,2025-04-16 12:48:08,211.0
0.5380,17.0620,0.8160,97.1110,2.1060,2025-04-16 12:48:08,211.0
0.5280,17.0240,0.8820,96.73,1.9580,2025-04-16 12:48:08,211.0
0.5180,17.0780,0.6690,96.8860,1.9530,2025-04-16 12:48:08,211.0
0.51,17.0650,0.6120,96.8580,1.8830,2025-04-16 12:48:08,211.0
0.5090,17.0530,0.6550,96.7630,1.9370,2025-04-16 12:48:08,211.0
0.5320,17.0490,0.6160,96.8850,2.1880,2025-04-16 12:48:08,211.0
0.5330,17.0750,0.5210,97.3080,2.0340,2025-04-16 12:48:08,211.0
0.5150,16.99,0.4760,97.0130,1.9380,2025-04-16 12:58:09,212.0
0.5250,17.0460,0.5110,96.8870,1.9890,2025-04-16 12:58:09,212.0
0.52,17.0460,0.4130,96.8760,1.8470,2025-04-16 12:58:09,212.0
0.5250,17.0340,0.6160,97.0020,1.8810,2025-04-16 12:58:09,212.0
0.5290,17.1120,0.5210,97.1620,1.8950,2025-04-16 12:58:09,212.0
0.5220,17.1030,0.5530,96.9160,1.9670,2025-04-16 12:58:09,212.0
0.5320,17.0240,0.5490,96.9480,1.9580,2025-04-16 12:58:09,212.0
0.5320,17.1530,0.6120,96.8630,1.8230,2025-04-16 12:58:09,212.0
0.5170,17.0050,0.5630,96.7760,1.9130,2025-04-16 12:58:09,212.0
0.5510,17.0090,0.4690,97.22,2.0530,2025-04-16 12:58:09,212.0
0.54,17.1590,0.50,96.8840,2.0480,2025-04-16 12:58:09,212.0
0.5520,17.1150,0.4760,97.0930,2.0560,2025-04-16 12:58:09,212.0
0.5140,17.0620,0.5040,97.19,2.0160,2025-04-16 12:58:09,212.0
0.5160,17.1310,0.5290,97.1790,1.8130,2025-04-16 12:58:09,212.0
0.5170,17.0650,0.49,96.8980,1.9870,2025-04-16 12:58:09,212.0
0.5280,17.10,0.5250,96.92,1.9340,2025-04-16 12:58:09,212.0
0.5120,17.0460,0.5560,96.9950,1.9630,2025-04-16 12:58:09,212.0
0.5140,17.0180,0.6680,97.0850,1.9040,2025-04-16 12:58:09,212.0
0.5250,17.0840,0.6510,97.0570,2.0060,2025-04-16 12:58:09,212.0
0.5320,17.0270,0.5430,97.1910,2.0750,2025-04-16 12:58:09,212.0
0.5310,17.1310,0.4760,97.1210,2.0340,2025-04-16 19:18:14,213.0
0.5350,17.04,0.5250,97.0370,2.0150,2025-04-16 19:18:14,213.0
0.5270,17.0180,0.4440,96.85,2.0910,2025-04-16 19:18:14,213.0
0.5350,17.04,0.5180,96.9850,2.0550,2025-04-16 19:18:14,213.0
0.5180,17.0270,0.4620,96.88,1.8180,2025-04-16 19:18:14,213.0
0.54,17.0270,0.56,96.9660,2.14,2025-04-16 19:18:14,213.0
0.5050,16.9680,0.6370,96.6550,1.9210,2025-04-16 19:18:14,213.0
0.5180,16.9170,0.4690,96.8460,1.95,2025-04-16 19:18:14,213.0
0.5370,16.9330,0.5950,97.0260,2.1190,2025-04-16 19:18:14,213.0
0.53,16.9710,0.6330,96.8790,2.0230,2025-04-16 19:18:14,213.0
0.5350,17.0150,0.5710,96.9430,2.0140,2025-04-16 19:18:14,213.0
0.5410,17.0460,0.6120,97.0660,2.0690,2025-04-16 19:18:14,213.0
0.5220,16.9270,0.5990,97.0570,1.9930,2025-04-16 19:18:14,213.0
0.5340,16.9870,0.4870,96.8080,1.8260,2025-04-16 19:18:14,213.0
0.5210,16.9210,0.6090,97.0920,2.0070,2025-04-16 19:18:14,213.0
0.5370,16.99,0.6830,97.1220,1.9370,2025-04-16 19:18:14,213.0
0.5450,17.0310,0.6120,96.8790,1.9810,2025-04-16 19:18:14,213.0
0.5510,17.0560,0.4480,96.8960,2.0270,2025-04-16 19:18:14,213.0
0.5350,17.0310,0.4830,96.6150,2.0940,2025-04-16 19:18:14,213.0
0.5130,16.9770,0.5220,96.8560,2.02,2025-04-16 19:18:14,213.0
0.5250,17.0430,0.5290,97.1550,2.0610,2025-04-16 21:13:16,214.0
0.5190,16.9650,0.5490,96.9680,1.9920,2025-04-16 21:13:16,214.0
0.5170,16.9240,0.5150,97.0460,2,2025-04-16 21:13:16,214.0
0.5310,17.0050,0.5040,96.9050,2.1120,2025-04-16 21:13:16,214.0
0.5270,17.0680,0.5710,96.8920,1.9150,2025-04-16 21:13:16,214.0
0.5150,16.88,0.5040,97.1320,2.1450,2025-04-16 21:13:16,214.0
0.5410,16.9580,0.5880,97.0660,2.0560,2025-04-16 21:13:16,214.0
0.5270,17.0240,0.5320,96.9890,2.10,2025-04-16 21:13:16,214.0
0.5210,16.9080,0.5070,97.0660,2.0510,2025-04-16 21:13:16,214.0
0.5160,17.0020,0.5490,97.2360,1.9570,2025-04-16 21:13:16,214.0
0.4980,16.9020,0.4660,96.7190,1.9370,2025-04-16 21:13:16,214.0
0.5230,16.9550,0.6340,97.0620,2.0970,2025-04-16 21:13:16,214.0
0.5130,16.9360,0.5430,97.22,2.04,2025-04-16 21:13:16,214.0
0.5240,16.8770,0.4790,97.0150,2.1170,2025-04-16 21:13:16,214.0
0.5450,17.0210,0.6440,97.1430,2.1820,2025-04-16 21:13:16,214.0
0.5510,17.0780,0.6090,96.8390,2.1050,2025-04-16 21:13:16,214.0
0.5310,17.0240,0.4650,97.1770,2.0040,2025-04-16 21:13:16,214.0
0.5580,17.1340,0.5950,97.0470,2.1730,2025-04-16 21:13:16,214.0
0.5240,17.0150,0.4660,96.8070,2.0020,2025-04-16 21:13:16,214.0
0.5250,16.9270,0.5150,97.1070,2.0260,2025-04-16 21:13:16,214.0
0.5250,16.9240,0.6960,97.0690,1.9810,2025-04-16 21:48:16,215.0
0.54,17.0240,0.6890,97.23,2.0920,2025-04-16 21:48:16,215.0
0.5430,17.0840,0.6270,96.8640,2.0780,2025-04-16 21:48:16,215.0
0.5370,17.1810,0.7810,97.0460,1.9570,2025-04-16 21:48:16,215.0
0.5510,17.0620,0.7950,96.9050,1.9780,2025-04-16 21:48:16,215.0
0.53,17.0340,0.49,96.7430,2.1360,2025-04-16 21:48:16,215.0
0.5250,16.9740,0.6370,96.90,2.09,2025-04-16 21:48:16,215.0
0.5360,17.1220,0.6230,97.0260,1.9820,2025-04-16 21:48:16,215.0
0.5040,16.9930,0.5040,96.7960,1.8590,2025-04-16 21:48:16,215.0
0.5370,17.0780,0.6230,96.9040,1.9970,2025-04-16 21:48:16,215.0
0.5380,17.1120,0.7180,97.0580,2.10,2025-04-16 21:48:16,215.0
0.55,17.1630,0.5040,96.99,2.0780,2025-04-16 21:48:16,215.0
0.5350,17.0150,0.71,96.8130,2.0540,2025-04-16 21:48:16,215.0
0.5510,17.0620,0.6120,97.2120,2.1030,2025-04-16 21:48:16,215.0
0.5290,17.0590,0.6090,97.2870,1.9720,2025-04-16 21:48:16,215.0
0.55,17.21,0.6960,96.8480,2.1080,2025-04-16 21:48:16,215.0
0.5140,16.9740,0.6610,97.0690,1.8870,2025-04-16 21:48:16,215.0
0.5380,17.0530,0.7040,97.2280,2.0550,2025-04-16 21:48:16,215.0
0.5290,17.1310,0.7180,96.7440,1.8760,2025-04-16 21:48:16,215.0
0.5350,16.9870,0.6370,97.0680,2.0730,2025-04-16 21:48:16,215.0
0.5090,17.1340,0.7490,96.7570,1.8140,2025-04-17 10:30:35,216.0
0.5350,17.0680,0.6330,97.2890,1.9720,2025-04-17 10:30:35,216.0
0.5340,17.21,0.5740,96.8650,2.0490,2025-04-17 10:30:35,216.0
0.5230,17.0620,0.4660,96.8120,2.0250,2025-04-17 10:30:35,216.0
0.4990,17.1530,0.5040,96.9160,1.8790,2025-04-17 10:30:35,216.0
0.5190,17.0020,0.5250,96.82,1.9530,2025-04-17 10:30:35,216.0
0.5460,17.0810,0.5420,97.2340,2.2120,2025-04-17 10:30:35,216.0
0.5310,17.0970,0.6410,96.7890,2.0250,2025-04-17 10:30:35,216.0
0.52,17.0490,0.6680,97.0550,1.8680,2025-04-17 10:30:35,216.0
0.5340,17.0270,0.70,97.3810,2.0410,2025-04-17 10:30:35,216.0
0.53,17.0180,0.7420,96.9640,2.0550,2025-04-17 10:30:35,216.0
0.5280,17.0210,0.4940,97.1840,1.9240,2025-04-17 10:30:35,216.0
0.5110,17.0840,0.4270,96.7030,1.8140,2025-04-17 10:30:35,216.0
0.5260,17.0930,0.5640,96.7980,1.9570,2025-04-17 10:30:35,216.0
0.5070,17.1120,0.56,96.7370,1.9440,2025-04-17 10:30:35,216.0
0.5440,17.1120,0.4690,96.89,0.0160,2025-04-17 10:30:35,216.0
0.5150,17.1690,0.6860,96.8280,1.8060,2025-04-17 10:30:35,216.0
0.5160,17.0810,0.6830,96.7410,1.9430,2025-04-17 10:30:35,216.0
0.5280,17.10,0.5910,97.0080,2.0150,2025-04-17 10:30:35,216.0
0.5260,16.9520,0.5770,97.2080,1.9890,2025-04-17 10:30:35,216.0
0.5340,17.0680,0.6270,96.8620,2.0370,2025-04-17 10:40:36,217.0
0.5390,17.0210,0.5320,96.9270,2.05,2025-04-17 10:40:36,217.0
0.5370,16.99,0.4790,97.1790,2.0340,2025-04-17 10:40:36,217.0
0.5250,17.0430,0.5460,97.1470,2.0320,2025-04-17 10:40:36,217.0
0.51,17.0090,0.6510,96.9570,2.0130,2025-04-17 10:40:36,217.0
0.5280,16.93,0.4550,97.0180,2.0390,2025-04-17 10:40:36,217.0
0.5410,16.9990,0.6620,97.1880,2.17,2025-04-17 10:40:36,217.0
0.5150,17.0310,0.4440,97.10,1.93,2025-04-17 10:40:36,217.0
0.54,16.99,0.5490,97.1030,2,2025-04-17 10:40:36,217.0
0.5040,16.9740,0.5220,97.0380,1.8160,2025-04-17 10:40:36,217.0
0.5120,17.0370,0.5250,97.0570,2.0310,2025-04-17 10:40:36,217.0
0.5150,17.0560,0.5460,96.9640,1.9610,2025-04-17 10:40:36,217.0
0.5170,16.9650,0.6510,97.0350,1.9460,2025-04-17 10:40:36,217.0
0.54,16.9770,0.6160,96.7220,2.1220,2025-04-17 10:40:36,217.0
0.5350,17.0490,0.5420,97.0520,1.9010,2025-04-17 10:40:36,217.0
0.5390,17.0090,0.4650,96.8540,2.0830,2025-04-17 10:40:36,217.0
0.54,17.0090,0.5770,96.8830,2.0320,2025-04-17 10:40:36,217.0
0.52,16.9740,0.5290,96.9950,2.0360,2025-04-17 10:40:36,217.0
0.5570,17.0840,0.4970,96.9750,1.9780,2025-04-17 10:40:36,217.0
0.4980,17.1150,0.5740,96.8940,1.87,2025-04-17 10:40:36,217.0
0.5390,17.1530,0.5710,96.8390,2.06,2025-04-17 12:50:37,218.0
0.5540,17.0840,0.4970,96.7450,2.0740,2025-04-17 12:50:37,218.0
0.5520,17.0620,0.5210,97.2590,1.99,2025-04-17 12:50:37,218.0
0.5250,16.9830,0.5070,97.0130,1.9350,2025-04-17 12:50:37,218.0
0.5380,16.9770,0.5640,97.0640,2.1710,2025-04-17 12:50:37,218.0
0.5140,16.9390,0.4870,97.1490,1.9670,2025-04-17 12:50:37,218.0
0.5220,16.9990,0.5250,97.2010,2.0220,2025-04-17 12:50:37,218.0
0.5280,17.0150,0.5210,97.1190,2.0240,2025-04-17 12:50:37,218.0
0.5270,17.0930,0.56,96.9390,2.02,2025-04-17 12:50:37,218.0
0.5330,16.9460,0.6270,96.95,2.0320,2025-04-17 12:50:37,218.0
0.5310,16.9610,0.5360,96.7530,1.8370,2025-04-17 12:50:37,218.0
0.5530,16.9990,0.5770,96.7590,1.9670,2025-04-17 12:50:37,218.0
0.5260,16.9390,0.5910,97.1070,2.0690,2025-04-17 12:50:37,218.0
0.5440,17.0530,0.3810,97.4090,2.1290,2025-04-17 12:50:37,218.0
0.5270,16.9830,0.5250,96.8350,2.0810,2025-04-17 12:50:37,218.0
0.5230,17.0710,0.5110,96.9880,1.9610,2025-04-17 12:50:37,218.0
0.5530,17.0590,0.4870,97.1140,2.0720,2025-04-17 12:50:37,218.0
0.5440,17.0650,0.5390,96.9220,2.13,2025-04-17 12:50:37,218.0
0.5270,16.98,0.5850,97.2350,1.98,2025-04-17 12:50:37,218.0
0.5410,17.0090,0.5530,97.0190,2.1190,2025-04-17 12:50:37,218.0
0.5430,17.1310,0.71,97.1050,1.9620,2025-04-17 13:00:38,219.0
0.5330,17.0620,0.6060,97.0470,1.9160,2025-04-17 13:00:38,219.0
0.5370,17.0340,0.55,97.0530,1.9220,2025-04-17 13:00:38,219.0
0.5290,17.0970,0.5560,96.9030,1.8380,2025-04-17 13:00:38,219.0
0.5370,17.1630,0.7040,97.0040,1.9760,2025-04-17 13:00:38,219.0
0.5040,17.0020,0.77,96.8790,2.02,2025-04-17 13:00:38,219.0
0.5510,17.1410,0.8090,97.0490,2.0990,2025-04-17 13:00:38,219.0
0.5140,17.0180,0.6790,97.1020,1.9290,2025-04-17 13:00:38,219.0
0.5330,17.0310,0.5980,97.0920,1.9650,2025-04-17 13:00:38,219.0
0.5320,17.0090,0.6270,97.1030,1.9910,2025-04-17 13:00:38,219.0
0.5340,17.0090,0.7390,96.9580,2.01,2025-04-17 13:00:38,219.0
0.5450,17.0870,0.6580,96.9640,1.9030,2025-04-17 13:00:38,219.0
0.5160,17.0310,0.6130,96.8670,1.9060,2025-04-17 13:00:38,219.0
0.51,17.0340,0.5490,96.7980,1.9210,2025-04-17 13:00:38,219.0
0.52,17.0340,0.6930,96.8970,2.0470,2025-04-17 13:00:38,219.0
0.5040,16.98,0.7420,96.9850,1.8510,2025-04-17 13:00:38,219.0
0.52,17.0430,0.64,96.9280,1.9970,2025-04-17 13:00:38,219.0
0.53,16.9740,0.8330,97.0050,1.9820,2025-04-17 13:00:38,219.0
0.5060,17.0560,0.5850,96.7660,1.8490,2025-04-17 13:00:38,219.0
0.5150,16.98,0.63,97.04,1.9520,2025-04-17 13:00:38,219.0
0.5240,16.9270,0.7870,96.7930,1.8960,2025-04-17 19:05:42,220.0
0.5320,17.0270,0.6330,96.7930,2.1030,2025-04-17 19:05:42,220.0
0.53,17.0120,0.6580,96.8660,1.9250,2025-04-17 19:05:42,220.0
0.5520,17.0620,0.5210,97.1850,2.1120,2025-04-17 19:05:42,220.0
0.5390,16.9580,0.6480,96.7380,2.0440,2025-04-17 19:05:42,220.0
0.5540,17.0490,0.6580,96.9940,2.09,2025-04-17 19:05:42,220.0
0.5420,17.0530,0.5010,97.1280,1.9830,2025-04-17 19:05:42,220.0
0.5350,17.0490,0.7240,97.09,2.0940,2025-04-17 19:05:42,220.0
0.5240,17.0560,0.5990,96.95,1.9910,2025-04-17 19:05:42,220.0
0.5320,16.9830,0.6790,96.8960,2.1480,2025-04-17 19:05:42,220.0
0.5510,17.0710,0.5710,97.0510,2.1780,2025-04-17 19:05:42,220.0
0.5270,17.15,0.6540,96.9930,2.0470,2025-04-17 19:05:42,220.0
0.5360,17.0050,0.6860,96.8810,1.8870,2025-04-17 19:05:42,220.0
0.5390,16.9490,0.5950,96.8610,2.0190,2025-04-17 19:05:42,220.0
0.5160,17.0780,0.7980,97.0140,1.9060,2025-04-17 19:05:42,220.0
0.5480,17.0370,0.6960,97.3230,2.0860,2025-04-17 19:05:42,220.0
0.5260,17.0120,0.7810,97.2390,1.8810,2025-04-17 19:05:42,220.0
0.5590,17.1120,0.7070,97.01,2.1020,2025-04-17 19:05:42,220.0
0.5190,17.0020,0.6090,96.6940,2.0160,2025-04-17 19:05:42,220.0
0.5340,17.15,0.6410,96.7960,1.9720,2025-04-17 19:05:42,220.0
0.52,17.04,0.5290,96.9190,1.9020,2025-04-17 19:15:43,221.0
0.5360,17.0870,0.7040,97.16,1.9950,2025-04-17 19:15:43,221.0
0.5450,17.0240,0.4510,97.0580,2.1520,2025-04-17 19:15:43,221.0
0.5160,16.9650,0.5880,97.0350,2.0580,2025-04-17 19:15:43,221.0
0.5190,17.0460,0.5320,96.9830,1.9530,2025-04-17 19:15:43,221.0
0.5280,16.9870,0.50,97.0380,2.1010,2025-04-17 19:15:43,221.0
0.5360,17.0210,0.6610,96.9610,2.0670,2025-04-17 19:15:43,221.0
0.5370,17.0590,0.5530,97.0170,2.0450,2025-04-17 19:15:43,221.0
0.5370,16.9240,0.50,96.9560,1.9650,2025-04-17 19:15:43,221.0
0.5540,17.0150,0.5430,97.02,2.10,2025-04-17 19:15:43,221.0
0.5250,16.9270,0.4790,96.9240,2.0040,2025-04-17 19:15:43,221.0
0.5180,16.9390,0.6680,97.0160,1.9640,2025-04-17 19:15:43,221.0
0.5230,17.0370,0.4830,96.8080,1.9460,2025-04-17 19:15:43,221.0
0.5350,17.0750,0.6090,96.87,2.0640,2025-04-17 19:15:43,221.0
0.5260,17.0020,0.4130,96.8080,1.9190,2025-04-17 19:15:43,221.0
0.5410,16.9390,0.4580,97.2340,2.2380,2025-04-17 19:15:43,221.0
0.5440,16.9680,0.5740,97.0860,2.0720,2025-04-17 19:15:43,221.0
0.5130,16.9490,0.56,97.0160,1.8650,2025-04-17 19:15:43,221.0
0.5270,17.0020,0.6680,97.0170,1.9480,2025-04-17 19:15:43,221.0
0.52,16.9580,0.63,96.8970,1.9290,2025-04-17 19:15:43,221.0
0.5340,17.0870,0.6090,96.8990,2.0210,2025-04-17 21:15:45,222.0
0.5470,17.0810,0.6020,96.7760,2.1370,2025-04-17 21:15:45,222.0
0.5390,17.0150,0.5210,97.2430,2.2490,2025-04-17 21:15:45,222.0
0.5130,17.0620,0.70,97.0470,1.9740,2025-04-17 21:15:45,222.0
0.54,17.04,0.6130,97.1240,2.0390,2025-04-17 21:15:45,222.0
0.5210,17.0530,0.5710,96.9060,1.9240,2025-04-17 21:15:45,222.0
0.5310,17.0340,0.5320,96.98,2,2025-04-17 21:15:45,222.0
0.51,17.04,0.55,97.0990,1.9330,2025-04-17 21:15:45,222.0
0.5560,17.09,0.6020,97.0410,2.0940,2025-04-17 21:15:45,222.0
0.5190,17.0590,0.5350,96.98,1.9550,2025-04-17 21:15:45,222.0
0.5440,16.9870,0.63,96.8740,2.0010,2025-04-17 21:15:45,222.0
0.5260,17.0490,0.4830,96.7440,2.0720,2025-04-17 21:15:45,222.0
0.5320,16.99,0.5530,97.0690,2.0560,2025-04-17 21:15:45,222.0
0.5140,16.9870,0.5390,96.7720,1.9040,2025-04-17 21:15:45,222.0
0.5360,16.9830,0.5640,96.9290,2.1490,2025-04-17 21:15:45,222.0
0.5140,17.09,0.4340,96.88,1.9360,2025-04-17 21:15:45,222.0
0.5540,16.9930,0.4230,97.0870,2.0630,2025-04-17 21:15:45,222.0
0.5130,17.0150,0.62,96.8760,2.0480,2025-04-17 21:15:45,222.0
0.5250,17.0210,0.5360,97.20,2.0020,2025-04-17 21:15:45,222.0
0.5370,17.0150,0.6090,97.0230,2.0740,2025-04-17 21:15:45,222.0
0.5340,16.98,0.7810,97.09,2.1080,2025-04-17 21:50:46,223.0
0.53,17.0340,0.5950,96.7750,1.9740,2025-04-17 21:50:46,223.0
0.5330,17.0370,0.3710,97.1410,2.0280,2025-04-17 21:50:46,223.0
0.5480,17.0180,0.5990,97.1230,2.1980,2025-04-17 21:50:46,223.0
0.5440,17.0460,0.6230,97.1910,2.0160,2025-04-17 21:50:46,223.0
0.5310,16.9490,0.5710,97.0940,1.9620,2025-04-17 21:50:46,223.0
0.53,17.0620,0.5980,96.7370,2.1080,2025-04-17 21:50:46,223.0
0.5380,17.0240,0.6060,97.1640,2.0290,2025-04-17 21:50:46,223.0
0.5220,16.9580,0.63,96.8210,1.9520,2025-04-17 21:50:46,223.0
0.5150,16.9270,0.5880,97.2130,1.95,2025-04-17 21:50:46,223.0
0.5230,17.0090,0.6760,97.0350,2.0240,2025-04-17 21:50:46,223.0
0.5520,17.0370,0.6270,96.7940,2.0630,2025-04-17 21:50:46,223.0
0.5280,16.9770,0.7240,96.9720,2.0390,2025-04-17 21:50:46,223.0
0.5550,16.99,0.5740,97.0490,2.0790,2025-04-17 21:50:46,223.0
