M,C,d,L,R,T,N,Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N_stat
0.587,17.018,0.581,97.15,1.561,2025-02-18 11:20:05,118.0,40.5,33.9,36.45,1.53,0,118
0.571,17.002,0.41,97.11,1.459,2025-02-18 11:20:05,118.0,40.5,33.9,36.45,1.53,0,118
0.594,17.018,0.497,97.333,1.479,2025-02-18 11:20:05,118.0,40.5,33.9,36.45,1.53,0,118
0.597,17.059,0.445,97.111,1.509,2025-02-18 11:20:05,118.0,40.5,33.9,36.45,1.53,0,118
0.562,16.908,0.49,97.143,1.47,2025-02-18 11:20:05,118.0,40.5,33.9,36.45,1.53,0,118
0.585,17.097,0.476,97.072,1.526,2025-02-18 11:20:05,118.0,40.5,33.9,36.45,1.53,0,118
0.582,17.062,0.441,97.188,1.422,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.575,17.062,0.591,97.177,1.405,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.554,16.996,0.553,97.062,1.455,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.581,17.065,0.546,97.129,1.473,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.563,16.939,0.487,97.208,1.425,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.611,17.144,0.501,96.986,1.522,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.579,16.993,0.553,97.267,1.427,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.574,16.867,0.357,97.167,1.463,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.577,16.905,0.546,97.014,1.552,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.58,16.98,0.623,97.074,1.437,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.584,16.999,0.423,96.999,1.522,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.585,16.933,0.62,97.063,1.545,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.615,17.053,0.476,97.154,1.498,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.564,17.056,0.448,97.137,1.417,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.578,16.933,0.48,97.223,1.49,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.606,17.084,0.5,97.167,1.541,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.561,16.808,0.445,97.234,1.46,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.586,16.98,0.567,97.073,1.477,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.576,17.021,0.571,97.027,1.439,2025-02-18 13:00:13,119.0,41.5,31.6,35.22,2.33,0,119
0.589,17.137,0.595,97.078,1.428,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.596,17.119,0.672,97.156,1.44,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.547,16.974,0.599,97.234,1.33,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.54,16.892,0.462,97.19,1.397,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.569,16.914,0.55,97.092,1.453,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.575,17.112,0.665,97.04,1.456,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.581,17.024,0.623,96.987,1.426,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.584,16.98,0.612,97.17,1.434,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.585,17.021,0.529,97.173,1.49,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.558,17.087,0.385,97.265,1.358,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.576,17.134,0.346,97.048,1.432,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.567,17.087,0.48,97.264,1.44,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.577,17.09,0.479,96.99,1.447,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.557,17.034,0.591,97.161,1.39,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.563,16.974,0.606,97.218,1.467,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.583,17.002,0.462,97.125,1.511,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.559,16.933,0.55,97.365,1.377,2025-02-18 19:55:33,120.0,41.5,33.4,38.07,2.06,0,120
0.567,17.031,0.675,97.217,1.301,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.576,16.946,0.479,97.297,1.343,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.577,16.911,0.591,97.199,1.411,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.581,17.021,0.616,97.077,1.421,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.557,16.917,0.494,97.168,1.371,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.603,16.977,0.515,97.082,1.406,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.577,17.034,0.507,97.205,1.413,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.598,17.106,0.609,97.006,1.41,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.582,16.974,0.665,97.043,1.424,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.568,16.924,0.494,97.259,1.358,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.572,16.873,0.693,97.119,1.408,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.594,17.049,0.781,97.194,1.459,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.58,16.908,0.609,97.221,1.365,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.555,16.961,0.588,97.098,1.383,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.547,16.889,0.553,97.124,1.296,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.591,17.159,0.612,97.204,1.391,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.574,16.993,0.515,97.243,1.357,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.588,17.062,0.553,97.114,1.444,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.579,16.908,0.588,97.313,1.433,2025-02-18 21:20:37,121.0,40.5,35.8,38.32,1.64,0,121
0.58,16.917,0.385,97.094,1.519,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.58,16.987,0.504,97.328,1.385,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.58,17.053,0.466,97.093,1.476,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.57,16.949,0.602,97.277,1.412,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.572,17.103,0.633,97.135,1.383,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.563,17.106,0.567,97.22,1.466,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.565,16.908,0.542,96.998,1.527,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.555,16.949,0.507,97.202,1.405,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.552,16.971,0.497,97.241,1.343,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.573,17.119,0.378,97.054,1.432,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.578,17.131,0.389,96.97,1.464,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.617,17.09,0.479,97.058,1.493,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.586,17.115,0.375,97.115,1.442,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.555,16.848,0.479,97.139,1.383,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.555,16.961,0.458,97.074,1.423,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.566,17.103,0.567,97.11,1.476,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.535,16.886,0.546,97.16,1.371,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.543,16.786,0.504,97.22,1.422,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.595,17.075,0.427,97.178,1.479,2025-02-19 11:16:37,122.0,40.6,32.9,37.23,2.08,0,122
0.584,17.159,0.591,97.036,1.467,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.568,16.927,0.672,97.202,1.396,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.555,16.914,0.588,97.112,1.49,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.574,17.046,0.581,97.276,1.374,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.588,17.093,0.606,97.041,1.418,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.569,17.046,0.445,97.17,1.479,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.619,17.04,0.63,97.306,1.509,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.565,16.99,0.518,97.141,1.462,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.559,16.987,0.444,97.184,1.408,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.571,16.82,0.525,97.302,1.497,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.586,17.037,0.55,97.273,1.507,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.569,16.977,0.515,97.341,1.463,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.572,16.911,0.641,97.344,1.527,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.581,16.983,0.448,97.251,1.492,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.587,16.933,0.392,97.259,1.465,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.58,17.081,0.504,97.03,1.365,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.572,17.015,0.441,97.031,1.479,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.579,16.858,0.564,97.145,1.411,2025-02-19 13:11:45,123.0,40.0,32.8,36.76,2.11,0,123
0.56,17.071,0.515,96.999,1.345,2025-02-19 21:21:58,124.0,39.9,33.9,36.64,1.7,0,124
0.561,16.993,0.494,97.152,1.388,2025-02-19 21:21:58,124.0,39.9,33.9,36.64,1.7,0,124
0.588,17.131,0.529,97.068,1.414,2025-02-19 21:21:58,124.0,39.9,33.9,36.64,1.7,0,124
0.552,16.961,0.364,97.238,1.393,2025-02-19 21:21:58,124.0,39.9,33.9,36.64,1.7,0,124
0.556,16.974,0.515,96.995,1.422,2025-02-19 21:21:58,124.0,39.9,33.9,36.64,1.7,0,124
0.555,17.056,0.448,97.042,1.427,2025-02-19 21:21:58,124.0,39.9,33.9,36.64,1.7,0,124
0.553,16.93,0.364,97.204,1.432,2025-02-19 21:21:58,124.0,39.9,33.9,36.64,1.7,0,124
0.564,16.98,0.473,97.202,1.397,2025-02-19 21:21:58,124.0,39.9,33.9,36.64,1.7,0,124
0.551,16.908,0.476,97.159,1.364,2025-02-19 21:21:58,124.0,39.9,33.9,36.64,1.7,0,124
0.541,16.936,0.542,97.203,1.349,2025-02-19 21:21:58,124.0,39.9,33.9,36.64,1.7,0,124
0.574,17.005,0.5,97.037,1.382,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.614,17.005,0.567,97.139,1.552,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.576,17.071,0.346,97.08,1.448,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.575,16.955,0.623,97.084,1.454,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.588,17.09,0.584,97.092,1.476,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.606,17.071,0.616,97.125,1.47,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.563,16.943,0.402,97.144,1.368,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.605,17.018,0.444,97.157,1.507,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.605,17.04,0.438,97.283,1.556,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.576,16.77,0.497,97.126,1.379,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.567,17.043,0.497,97.131,1.441,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.626,17.084,0.571,97.004,1.432,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.554,16.958,0.444,97.095,1.419,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.614,16.987,0.49,97.157,1.527,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.573,16.911,0.448,96.979,1.406,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.593,17.1,0.406,96.895,1.505,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.613,17.043,0.602,97.056,1.505,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.604,17.093,0.515,96.972,1.556,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.592,17.147,0.567,97.049,1.488,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.579,16.908,0.483,97.097,1.397,2025-02-20 11:46:51,125.0,40.3,32.5,37.07,1.91,0,125
0.585,17.112,0.452,96.986,1.47,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.575,17.027,0.409,97.204,1.391,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.591,17.059,0.469,97.279,1.355,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.582,17.075,0.539,97.076,1.425,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.612,16.993,0.476,97.018,1.533,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.563,16.93,0.395,97.242,1.321,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.591,17.122,0.444,96.972,1.464,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.586,17.018,0.364,97.273,1.425,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.582,16.974,0.298,97.298,1.424,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.58,16.921,0.462,97.308,1.416,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.581,17.012,0.451,97.03,1.348,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.571,16.892,0.504,97.15,1.393,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.572,16.993,0.357,97.217,1.417,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.547,16.873,0.55,97.281,1.368,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.565,16.924,0.396,97.155,1.372,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.572,16.993,0.367,97.181,1.445,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.589,16.987,0.62,97.194,1.418,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.597,16.971,0.581,97.027,1.481,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.61,17.2,0.571,97.098,1.516,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.575,17.093,0.427,97.047,1.464,2025-02-20 13:01:56,126.0,41.2,36.2,38.47,1.38,0,126
0.585,17.068,0.276,97.002,1.483,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.598,17.103,0.465,97.151,1.467,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.599,17.04,0.396,97.101,1.333,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.582,17.024,0.504,97.211,1.534,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.582,17.153,0.539,96.992,1.44,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.556,17.015,0.511,97.085,1.322,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.603,17.185,0.361,97.153,1.449,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.58,17.04,0.413,97.151,1.469,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.55,16.977,0.504,97.238,1.294,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.579,16.93,0.49,97.158,1.428,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.589,17.09,0.434,97.145,1.407,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.606,17.09,0.49,97.146,1.507,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.584,17.093,0.515,97.074,1.448,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.593,17.062,0.535,97.035,1.478,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.599,17.128,0.465,97.182,1.466,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.606,16.968,0.571,97.203,1.499,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.574,17.056,0.532,97.136,1.379,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.581,17.075,0.567,97.116,1.41,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.583,17.018,0.417,97.182,1.416,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.57,16.977,0.543,97.296,1.349,2025-02-20 21:22:12,127.0,44.7,34.6,37.42,2.29,0,127
0.573,17.002,0.665,97.171,1.417,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.59,17.053,0.571,97.2,1.443,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.602,16.99,0.606,97.41,1.469,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.582,16.883,0.511,97.106,1.369,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.602,17.009,0.476,97.173,1.492,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.621,17.119,0.532,97.133,1.6,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.574,17.009,0.511,97.164,1.412,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.583,16.987,0.511,97.117,1.362,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.611,17.172,0.518,97.152,1.525,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.603,17.053,0.585,97.097,1.528,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.593,16.965,0.56,97.122,1.437,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.586,16.974,0.49,97.194,1.356,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.594,17.027,0.5,97.131,1.477,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.588,16.946,0.532,96.981,1.496,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.587,17.024,0.584,97.091,1.43,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.589,17.062,0.522,96.987,1.522,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.606,17.015,0.546,96.977,1.581,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.575,17.078,0.458,97.047,1.449,2025-02-21 13:08:51,128.0,40.6,33.9,37.4,2.0,0,128
0.59,17.15,0.49,97.193,1.365,2025-02-24 14:46:36,129.0,84.7,33.3,38.07,11.08,0,129
0.567,17.068,0.529,97.19,1.34,2025-02-24 14:46:36,129.0,84.7,33.3,38.07,11.08,0,129
0.586,17.109,0.542,97.216,1.391,2025-02-24 14:46:36,129.0,84.7,33.3,38.07,11.08,0,129
0.588,17.169,0.395,97.233,1.447,2025-02-24 14:46:36,129.0,84.7,33.3,38.07,11.08,0,129
0.591,17.185,0.427,97.185,1.352,2025-02-24 14:46:36,129.0,84.7,33.3,38.07,11.08,0,129
0.579,17.021,0.434,97.263,1.38,2025-02-24 14:46:36,129.0,84.7,33.3,38.07,11.08,0,129
0.575,17.053,0.511,97.225,1.389,2025-02-24 14:46:36,129.0,84.7,33.3,38.07,11.08,0,129
0.574,17.137,0.567,97.194,1.325,2025-02-24 14:46:36,129.0,84.7,33.3,38.07,11.08,0,129
0.582,17.181,0.399,96.974,1.338,2025-02-24 14:46:36,129.0,84.7,33.3,38.07,11.08,0,129
0.575,16.996,0.441,97.086,1.385,2025-02-24 14:46:36,129.0,84.7,33.3,38.07,11.08,0,129
0.59,17.21,0.465,97.006,1.372,2025-02-24 14:46:36,129.0,84.7,33.3,38.07,11.08,0,129
0.554,17.024,0.462,97.085,1.331,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.592,17.093,0.224,97.086,1.326,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.594,17.125,0.473,96.992,1.326,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.59,17.159,0.448,97.035,1.313,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.59,17.115,0.532,97.219,1.417,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.572,17.071,0.427,97.265,1.303,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.594,17.163,0.693,97.0,1.42,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.594,17.153,0.497,97.061,1.39,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.595,17.216,0.56,97.026,1.409,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.571,17.034,0.542,97.175,1.353,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.571,17.075,0.535,97.28,1.351,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.59,17.002,0.535,96.993,1.428,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.573,17.128,0.402,97.077,1.371,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.572,17.119,0.378,96.94,1.436,2025-02-24 14:51:38,130.0,61.2,32.4,37.04,5.88,0,130
0.591,17.024,0.441,96.976,1.46,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.58,17.062,0.479,97.103,1.404,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.588,17.053,0.462,97.201,1.456,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.542,16.939,0.556,97.186,1.282,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.607,17.075,0.458,97.191,1.421,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.588,16.98,0.441,97.134,1.323,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.584,16.911,0.416,97.197,1.302,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.609,16.943,0.473,97.072,1.389,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.586,17.178,0.469,97.06,1.426,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.606,16.873,0.455,97.054,1.427,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.575,16.927,0.399,97.064,1.391,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.57,16.93,0.41,97.125,1.469,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.586,16.971,0.49,96.997,1.495,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.606,17.005,0.528,97.14,1.45,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.593,17.015,0.473,97.314,1.478,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.589,16.955,0.5,97.13,1.414,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.606,17.122,0.528,97.155,1.535,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.578,16.99,0.396,97.113,1.358,2025-02-24 19:06:49,131.0,41.7,32.6,37.16,2.21,0,131
0.561,16.902,0.34,97.111,1.318,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.606,17.034,0.396,97.055,1.578,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.617,17.024,0.392,97.075,1.508,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.571,16.933,0.455,97.107,1.434,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.586,17.018,0.535,97.147,1.459,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.584,16.996,0.494,97.298,1.393,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.586,16.996,0.423,97.077,1.515,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.598,17.034,0.539,97.129,1.402,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.586,17.002,0.361,97.067,1.496,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.59,16.936,0.378,97.049,1.415,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.583,17.1,0.42,97.086,1.347,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.594,17.093,0.494,97.113,1.504,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.568,16.99,0.381,97.188,1.403,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.59,17.037,0.591,97.048,1.437,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
0.602,17.053,0.441,97.178,1.482,2025-02-24 21:31:57,132.0,39.8,34.2,36.63,1.53,0,132
