M,C,d,L,R,T,N,Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N_stat
0.746,19.999,0.494,89.091,1.106,2025-03-06 14:45:32,59.0,33.2,25.1,28.94,2.44,0,59
0.695,19.971,0.613,88.514,1.074,2025-03-06 14:45:32,59.0,33.2,25.1,28.94,2.44,0,59
0.688,20.034,0.385,88.503,1.051,2025-03-06 14:45:32,59.0,33.2,25.1,28.94,2.44,0,59
0.75,20.078,0.403,89.227,1.189,2025-03-06 14:45:32,59.0,33.2,25.1,28.94,2.44,0,59
0.732,20.119,0.238,88.964,1.156,2025-03-06 14:45:32,59.0,33.2,25.1,28.94,2.44,0,59
0.699,20.037,0.536,88.554,1.071,2025-03-06 14:45:32,59.0,33.2,25.1,28.94,2.44,0,59
0.742,20.134,0.494,89.093,1.172,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.706,19.993,0.287,88.622,1.084,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.749,20.053,0.465,89.266,1.076,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.747,20.084,0.518,89.195,1.136,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.734,20.106,0.308,89.034,1.16,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.708,20.109,0.381,88.553,1.112,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.685,20.068,0.333,88.616,1.054,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.702,20.031,0.5,88.806,1.041,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.746,20.053,0.494,89.251,1.147,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.725,20.068,0.486,89.037,1.127,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.728,20.119,0.332,89.007,1.117,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.718,20.065,0.371,88.994,1.046,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.758,20.072,0.507,88.87,1.161,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.7,20.05,0.574,88.967,1.101,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.717,20.103,0.553,89.297,1.115,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.748,20.04,0.413,89.051,1.247,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.736,20.075,0.41,88.969,1.177,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.698,20.094,0.504,88.768,1.116,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.716,20.05,0.385,88.822,1.06,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.745,20.028,0.361,88.923,1.261,2025-03-06 19:40:41,60.0,33.4,26.3,30.13,1.58,0,60
0.674,19.984,0.539,88.81,1.026,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.694,20.043,0.455,88.705,1.025,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.753,20.097,0.431,89.186,1.168,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.725,19.933,0.546,89.021,1.115,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.738,20.084,0.469,89.112,1.09,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.702,19.871,0.532,88.578,1.068,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.696,20.075,0.508,88.649,1.057,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.686,19.924,0.361,88.773,1.04,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.717,19.984,0.413,88.848,1.101,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.741,19.937,0.612,89.106,1.166,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.696,19.996,0.486,88.825,1.022,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.697,19.952,0.455,88.662,1.056,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.693,19.911,0.487,88.852,1.0,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.733,20.025,0.472,89.311,1.135,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.715,19.949,0.448,88.787,1.019,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.695,19.996,0.368,88.944,0.945,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.696,19.993,0.434,88.673,1.05,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.707,20.04,0.739,88.947,1.099,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.686,19.864,0.385,88.805,1.016,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.709,19.94,0.375,88.887,1.063,2025-03-06 21:45:53,61.0,33.3,24.0,28.4,2.44,0,61
0.739,20.166,0.529,88.932,1.093,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.725,20.163,0.465,88.963,1.102,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.73,20.043,0.28,89.125,1.138,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.673,19.981,0.427,88.972,1.015,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.713,19.902,0.462,88.904,1.06,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.736,20.103,0.571,89.02,1.079,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.69,20.043,0.648,88.99,0.973,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.714,19.984,0.521,88.667,0.999,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.674,19.911,0.455,88.665,1.021,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.713,19.937,0.416,88.608,0.991,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.705,19.987,0.564,88.523,1.051,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.737,20.04,0.563,88.937,1.209,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.742,20.009,0.581,89.112,1.099,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.72,20.125,0.298,89.004,1.151,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.696,19.924,0.361,88.865,1.111,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.691,20.046,0.535,88.566,1.016,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.734,20.043,0.354,89.261,1.134,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.704,19.984,0.469,88.848,1.072,2025-03-07 11:05:52,62.0,84.1,23.4,31.43,12.67,0,62
0.727,20.119,0.361,89.024,1.116,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.706,20.015,0.515,88.68,1.06,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.688,20.015,0.595,88.904,0.976,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.683,19.987,0.361,88.733,1.035,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.698,19.996,0.361,88.8,1.059,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.694,19.974,0.354,88.741,1.007,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.694,19.962,0.389,88.753,0.988,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.714,20.103,0.571,88.906,1.053,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.721,20.097,0.368,88.97,1.139,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.688,20.025,0.269,88.629,1.021,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.689,20.078,0.518,89.079,0.974,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.714,20.059,0.451,89.148,1.063,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.74,20.141,0.364,88.941,1.095,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.701,20.084,0.406,89.145,1.004,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.725,20.141,0.521,89.126,1.088,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.679,19.968,0.577,88.389,1.012,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.703,20.081,0.455,88.676,1.059,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.691,20.018,0.392,88.622,1.038,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.686,19.974,0.392,88.484,1.017,2025-03-07 21:31:16,63.0,39.3,22.1,28.07,4.05,0,63
0.681,20.059,0.371,88.903,0.955,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.674,19.94,0.522,89.149,0.957,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.681,20.065,0.458,88.923,1.084,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.663,19.933,0.515,89.042,1.006,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.7,19.915,0.396,88.755,1.076,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.706,20.191,0.361,88.942,1.071,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.684,20.003,0.343,88.888,0.926,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.666,19.933,0.462,88.721,0.99,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.711,20.018,0.494,88.822,1.071,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.717,20.031,0.672,88.669,1.06,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.663,19.955,0.381,88.72,1.004,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.73,20.125,0.56,89.225,1.117,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.736,20.109,0.385,88.972,1.127,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.702,19.996,0.353,88.575,1.059,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.674,20.009,0.469,89.074,0.946,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.696,20.009,0.374,88.979,1.032,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.735,20.166,0.479,89.087,1.206,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.713,20.097,0.409,89.174,1.135,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.67,20.003,0.413,88.68,0.998,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.719,20.1,0.598,89.137,1.11,2025-03-10 12:50:02,64.0,34.0,23.2,27.3,2.57,0,64
0.726,20.087,0.441,89.347,1.097,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.655,19.937,0.476,88.809,0.962,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.734,20.087,0.42,88.858,1.124,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.706,20.028,0.476,88.857,1.046,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.678,19.981,0.364,88.925,0.955,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.722,20.15,0.56,89.107,1.071,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.724,20.065,0.497,89.031,1.078,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.728,20.078,0.571,88.997,1.171,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.692,20.034,0.301,88.709,1.028,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.701,20.087,0.612,89.162,1.076,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.686,20.037,0.469,88.8,0.993,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.73,20.043,0.508,89.033,1.104,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.718,20.128,0.521,89.319,1.112,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.684,19.999,0.413,88.758,1.02,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.685,19.965,0.665,88.905,1.106,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.746,20.084,0.423,89.261,1.169,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.725,20.131,0.409,89.006,1.126,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.718,20.059,0.472,89.354,1.1,2025-03-10 13:30:05,65.0,30.0,24.5,26.59,1.56,0,65
0.742,20.031,0.353,89.275,1.21,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.707,19.987,0.595,88.886,1.105,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.729,19.99,0.245,89.235,1.108,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.719,19.949,0.325,88.909,1.087,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.709,19.911,0.462,88.877,1.132,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.702,19.937,0.567,88.73,1.103,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.698,19.959,0.326,88.876,1.068,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.718,19.952,0.354,88.657,1.116,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.743,20.018,0.382,89.302,1.233,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.714,19.974,0.399,89.052,1.117,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.744,20.015,0.252,89.29,1.18,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.731,20.006,0.427,89.006,1.123,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.7,19.987,0.553,88.742,1.061,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.755,20.006,0.529,89.45,1.159,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.727,19.927,0.417,88.703,1.086,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.702,19.984,0.535,88.916,1.058,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.735,20.009,0.42,89.067,1.144,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.688,19.962,0.388,88.966,1.11,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.725,20.05,0.329,88.949,1.182,2025-03-10 19:45:16,66.0,30.6,24.3,28.0,1.89,0,66
0.735,19.99,0.319,89.148,1.211,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.726,20.006,0.462,88.795,1.074,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.719,20.046,0.56,89.337,1.154,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.718,19.946,0.266,88.692,1.101,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.728,20.059,0.577,89.443,1.086,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.737,19.955,0.525,88.674,1.115,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.709,19.996,0.28,88.919,1.046,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.713,19.984,0.354,88.865,1.021,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.731,20.056,0.378,89.275,1.224,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.718,19.943,0.444,88.627,1.081,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.709,20.05,0.406,88.554,1.052,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.74,20.094,0.305,89.368,1.152,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.738,20.05,0.487,89.163,1.171,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.732,19.99,0.605,89.084,1.133,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.731,20.053,0.42,89.474,1.13,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.71,19.949,0.371,88.525,1.132,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.722,19.959,0.458,88.713,1.057,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.72,19.981,0.361,89.183,1.144,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.724,20.053,0.483,89.44,1.072,2025-03-11 11:07:18,67.0,32.8,25.4,29.15,2.37,0,67
0.708,19.949,0.612,89.114,1.102,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.707,20.065,0.413,88.828,1.043,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.736,20.163,0.336,89.092,1.162,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.695,19.952,0.55,88.624,1.028,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.722,19.959,0.616,89.05,1.119,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.739,20.09,0.444,89.087,1.185,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.692,20.009,0.413,88.656,1.058,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.743,20.097,0.466,89.32,1.172,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.699,19.993,0.308,88.679,1.015,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.704,19.924,0.515,89.026,1.033,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.676,19.949,0.444,88.513,1.053,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.691,19.93,0.448,88.946,1.032,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.72,20.031,0.511,89.044,1.112,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.736,20.16,0.353,89.172,1.145,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.726,19.99,0.535,89.028,1.121,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.746,20.09,0.518,89.32,1.174,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.738,20.182,0.42,89.344,1.16,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.73,20.106,0.508,89.228,1.168,2025-03-11 19:42:33,68.0,30.8,24.8,27.98,1.76,0,68
0.693,19.968,0.431,88.803,1.086,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.7,19.861,0.248,88.685,1.115,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.708,19.886,0.417,88.838,1.065,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.697,19.905,0.427,88.959,1.086,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.719,19.88,0.577,89.099,1.11,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.701,20.028,0.444,89.164,1.08,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.684,19.915,0.469,88.64,1.021,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.696,19.877,0.34,89.118,1.101,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.697,20.056,0.413,89.018,1.106,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.703,19.924,0.469,89.3,1.01,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.74,19.962,0.241,88.829,1.045,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.724,20.1,0.301,89.263,1.158,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.74,20.065,0.473,89.24,1.169,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.687,19.814,0.62,88.631,1.056,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.733,19.981,0.637,89.21,1.088,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.742,19.99,0.494,89.053,1.213,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.685,19.905,0.441,88.776,1.047,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.701,20.025,0.532,89.232,1.168,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.698,19.977,0.532,88.72,1.079,2025-03-12 11:11:12,69.0,36.1,24.0,28.0,2.88,0,69
0.746,20.018,0.381,89.148,1.086,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.698,20.068,0.399,88.982,0.995,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.668,19.959,0.375,88.865,0.986,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.704,19.984,0.571,89.178,1.062,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.71,20.037,0.423,89.122,0.973,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.71,19.984,0.494,88.743,1.046,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.712,19.984,0.452,89.2,1.067,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.71,19.999,0.396,88.867,1.099,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.7,20.072,0.462,88.564,1.009,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.711,19.99,0.273,89.278,1.126,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.716,19.902,0.434,89.204,1.094,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.702,20.031,0.486,88.988,1.042,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.684,20.043,0.476,88.486,1.01,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.712,19.965,0.444,89.013,1.088,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.721,20.065,0.508,89.104,1.079,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.684,19.94,0.368,88.51,1.051,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.71,19.968,0.455,88.895,1.026,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.695,20.021,0.396,88.717,0.975,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.683,19.968,0.55,88.86,0.972,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.687,19.977,0.417,88.839,0.942,2025-03-12 21:31:36,70.0,32.6,25.7,28.99,1.78,0,70
0.72,20.04,0.445,89.349,1.08,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.685,20.015,0.633,88.892,1.02,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.713,19.996,0.378,88.627,1.055,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.738,20.04,0.424,88.999,1.082,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.746,19.999,0.357,89.211,1.15,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.684,20.003,0.34,88.387,0.992,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.709,19.968,0.556,88.99,1.154,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.706,19.93,0.438,88.806,1.034,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.714,19.974,0.423,88.867,1.052,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.723,20.094,0.333,88.875,1.082,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.761,20.015,0.434,89.063,1.18,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.699,19.974,0.704,88.742,1.053,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.718,19.946,0.256,88.864,0.992,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.734,20.009,0.438,89.089,1.109,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.746,19.99,0.336,89.177,1.17,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.719,20.012,0.542,88.57,1.043,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.667,19.915,0.427,88.695,0.988,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.691,20.003,0.494,88.607,1.063,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.734,20.009,0.515,89.216,1.158,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.744,20.003,0.479,88.855,1.168,2025-03-13 11:29:22,71.0,34.2,24.2,29.05,2.5,0,71
0.708,20.028,0.417,88.942,1.041,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.706,20.059,0.413,88.854,0.988,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.705,20.006,0.381,88.782,1.085,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.683,20.034,0.609,88.487,1.019,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.718,20.04,0.539,88.872,1.092,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.702,20.075,0.455,89.133,1.007,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.725,19.987,0.445,88.686,1.03,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
0.745,20.128,0.567,89.163,1.092,2025-03-13 21:29:40,72.0,31.4,23.5,27.85,2.09,0,72
